STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COUNTRY,Country/Region,FREQUENCY,Frequency,RDD_SECTOR,Sector,RDD_TECH,Technology,RDD_TYPE,Type,UNIT,Unit,TIME_PERIOD,Time Period,OBS_VALUE,Observation value,QUALIFIER,Qualifier,CONF_STATUS,Confidential Status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,GERMANY,Germany,A,Annual,PUBLIC,Total public,EFFICIENCY,Group 1: Energy efficiency,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,199.288,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,GERMANY,Germany,A,Annual,PUBLIC,Total public,EFFICIENCY,Group 1: Energy efficiency,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,209.211,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,GERMANY,Germany,A,Annual,PUBLIC,Total public,EFFICIENCY,Group 1: Energy efficiency,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,182.981,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,GERMANY,Germany,A,Annual,PUBLIC,Total public,EFFICIENCY,Group 1: Energy efficiency,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,192.432,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,SPAIN,Spain,A,Annual,PUBLIC,Total public,HGENCELL,Group 5: Hydrogen and fuel cells,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,8.539,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,SPAIN,Spain,A,Annual,PUBLIC,Total public,HGENCELL,Group 5: Hydrogen and fuel cells,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,138.566,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,SPAIN,Spain,A,Annual,PUBLIC,Total public,HGENCELL,Group 5: Hydrogen and fuel cells,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,311.543,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,SPAIN,Spain,A,Annual,PUBLIC,Total public,HGENCELL,Group 5: Hydrogen and fuel cells,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,191.59,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERPANDS,Group 6: Other power and storage technologies,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,114688,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERPANDS,Group 6: Other power and storage technologies,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,100701,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERPANDS,Group 6: Other power and storage technologies,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,115803,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERPANDS,Group 6: Other power and storage technologies,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,139024,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERPANDS,Group 6: Other power and storage technologies,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2024,,96757,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,PORTUGAL,Portugal,A,Annual,PUBLIC,Total public,FOSSILFUEL,Group 2: Fossil fuels,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,0.606,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,PORTUGAL,Portugal,A,Annual,PUBLIC,Total public,FOSSILFUEL,Group 2: Fossil fuels,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,1.615,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,PORTUGAL,Portugal,A,Annual,PUBLIC,Total public,FOSSILFUEL,Group 2: Fossil fuels,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,1.538,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,PORTUGAL,Portugal,A,Annual,PUBLIC,Total public,FOSSILFUEL,Group 2: Fossil fuels,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,1.91,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,LITHUANIA,Lithuania,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,0.686,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,LITHUANIA,Lithuania,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,1.269,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,LITHUANIA,Lithuania,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,1.621,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,LITHUANIA,Lithuania,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,2.243,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,LITHUANIA,Lithuania,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2024,,0.964,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,AUSTRIA,Austria,A,Annual,PUBLIC,Total public,FOSSILFUEL,Group 2: Fossil fuels,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,1.651,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,AUSTRIA,Austria,A,Annual,PUBLIC,Total public,FOSSILFUEL,Group 2: Fossil fuels,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,0.784,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,AUSTRIA,Austria,A,Annual,PUBLIC,Total public,FOSSILFUEL,Group 2: Fossil fuels,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,1.445,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,AUSTRIA,Austria,A,Annual,PUBLIC,Total public,FOSSILFUEL,Group 2: Fossil fuels,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,3.949,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,AUSTRIA,Austria,A,Annual,PUBLIC,Total public,FOSSILFUEL,Group 2: Fossil fuels,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2024,,4.723,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,SLOVAKIA,Slovak Republic,A,Annual,PUBLIC,Total public,HGENCELL,Group 5: Hydrogen and fuel cells,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,0.078,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,SLOVAKIA,Slovak Republic,A,Annual,PUBLIC,Total public,HGENCELL,Group 5: Hydrogen and fuel cells,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,0.082,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,SLOVAKIA,Slovak Republic,A,Annual,PUBLIC,Total public,HGENCELL,Group 5: Hydrogen and fuel cells,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,0.06,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,SLOVAKIA,Slovak Republic,A,Annual,PUBLIC,Total public,HGENCELL,Group 5: Hydrogen and fuel cells,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,0.061,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,SLOVAKIA,Slovak Republic,A,Annual,PUBLIC,Total public,HGENCELL,Group 5: Hydrogen and fuel cells,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2024,,0.081,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,FRANCE,France,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,141.43,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,FRANCE,France,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,138.341,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,FRANCE,France,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,172.186,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,FRANCE,France,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,180.889,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,FRANCE,France,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2024,,203.352,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,AUSTRALIA,Australia,A,Annual,PUBLIC,Total public,EFFICIENCY,Group 1: Energy efficiency,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,30.62,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,AUSTRALIA,Australia,A,Annual,PUBLIC,Total public,EFFICIENCY,Group 1: Energy efficiency,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,46.658,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,AUSTRALIA,Australia,A,Annual,PUBLIC,Total public,EFFICIENCY,Group 1: Energy efficiency,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,58.852,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,AUSTRALIA,Australia,A,Annual,PUBLIC,Total public,EFFICIENCY,Group 1: Energy efficiency,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,21.792,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,AUSTRALIA,Australia,A,Annual,PUBLIC,Total public,EFFICIENCY,Group 1: Energy efficiency,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2024,,20.514,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,AUSTRALIA,Australia,A,Annual,PUBLIC,Total public,EFFICIENCY,Group 1: Energy efficiency,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2025,,9.725,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,CHILE,Chile,A,Annual,PUBLIC,Total public,EFFICIENCY,Group 1: Energy efficiency,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,CHILE,Chile,A,Annual,PUBLIC,Total public,EFFICIENCY,Group 1: Energy efficiency,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,CHILE,Chile,A,Annual,PUBLIC,Total public,EFFICIENCY,Group 1: Energy efficiency,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,CHILE,Chile,A,Annual,PUBLIC,Total public,EFFICIENCY,Group 1: Energy efficiency,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,1120,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,POLAND,Poland,A,Annual,PUBLIC,Total public,OTHERPANDS,Group 6: Other power and storage technologies,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,65.53,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,POLAND,Poland,A,Annual,PUBLIC,Total public,OTHERPANDS,Group 6: Other power and storage technologies,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,58.005,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,POLAND,Poland,A,Annual,PUBLIC,Total public,OTHERPANDS,Group 6: Other power and storage technologies,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,70.195,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,POLAND,Poland,A,Annual,PUBLIC,Total public,OTHERPANDS,Group 6: Other power and storage technologies,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,87.839,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,POLAND,Poland,A,Annual,PUBLIC,Total public,OTHERPANDS,Group 6: Other power and storage technologies,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2024,,23.222,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,POLAND,Poland,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,349.32,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,POLAND,Poland,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,465.655,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,POLAND,Poland,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,834.67,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,POLAND,Poland,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,705.079,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,POLAND,Poland,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2024,,177.352,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,FOSSILFUEL,Group 2: Fossil fuels,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,54.702,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,FOSSILFUEL,Group 2: Fossil fuels,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,450.314,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,FOSSILFUEL,Group 2: Fossil fuels,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2022,,297.501,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,FOSSILFUEL,Group 2: Fossil fuels,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2023,,96.061,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,FOSSILFUEL,Group 2: Fossil fuels,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2024,,137.523,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,HUNGARY,Hungary,A,Annual,PUBLIC,Total public,OTHERPANDS,Group 6: Other power and storage technologies,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2020,,2561.329,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,HUNGARY,Hungary,A,Annual,PUBLIC,Total public,OTHERPANDS,Group 6: Other power and storage technologies,RDD,"Research, development and demonstration",NC_N,National currency (nominal),2021,,9271.286,,I,Imputed Value,F,Non-confidential,6,Millions,3,
